#MET,Acc(HI),Acc/Baro(LO),Baro(HI),State
237.620,513,119,769,7
237.640,513,119,769,7
237.660,513,119,769,7
237.680,514,187,770,7
237.700,513,119,769,7
237.720,513,123,770,7
237.740,513,119,769,7
237.760,513,123,770,7
237.780,513,123,770,7
237.800,512,59,770,7
237.820,512,59,770,7
237.840,513,123,770,7
237.860,513,123,770,7
237.880,513,123,770,7
237.900,513,123,770,7
237.920,513,123,770,7
237.940,513,123,770,7
237.960,513,123,770,7
237.980,513,123,770,7
238.000,513,123,770,7
238.020,512,59,770,7
238.040,513,123,770,7
238.060,513,123,770,7
238.080,513,123,770,7
238.100,513,123,770,7
238.120,513,123,770,7
238.140,513,123,770,7
238.160,513,123,770,7
238.180,513,123,770,7
238.200,513,123,770,7
238.220,512,59,770,7
238.240,513,123,770,7
238.260,513,123,770,7
238.280,513,123,770,7
238.300,513,123,770,7
238.320,512,59,770,7
238.340,512,59,770,7
238.360,513,123,770,7
238.380,513,123,770,7
238.400,512,59,770,7
238.420,512,59,770,7
238.440,513,123,770,7
238.460,512,59,770,7
238.480,513,123,770,7
238.500,512,59,770,7
238.520,512,59,770,7
238.540,512,59,770,7
238.560,512,59,770,7
238.580,512,59,770,7
238.600,513,123,770,7
238.620,513,123,770,7
238.640,512,59,770,7
238.660,512,59,770,7
238.680,512,59,770,7
238.700,512,59,770,7
238.720,513,123,770,7
238.740,513,123,770,7
238.760,513,123,770,7
238.780,513,123,770,7
238.800,513,123,770,7
238.820,512,59,770,7
238.840,512,59,770,7
238.860,512,59,770,7
238.880,512,59,770,7
238.900,512,59,770,7
238.920,512,63,771,7
238.940,512,59,770,7
238.960,513,123,770,7
238.980,512,59,770,7
239.000,512,59,770,7
239.020,512,59,770,7
239.040,512,59,770,7
239.060,512,59,770,7
239.080,512,59,770,7
239.100,512,59,770,7
239.120,512,63,771,7
239.140,512,59,770,7
239.160,512,63,771,7
239.180,512,63,771,7
239.200,512,63,771,7
239.220,512,63,771,7
239.240,512,63,771,7
239.260,512,63,771,7
239.280,512,63,771,7
239.300,512,63,771,7
239.320,513,123,770,7
239.340,512,63,771,7
239.360,512,63,771,7
239.380,512,63,771,7
239.400,513,127,771,7
239.420,512,63,771,7
239.440,513,127,771,7
239.460,512,63,771,7
239.480,512,63,771,7
239.500,513,127,771,7
239.520,513,127,771,7
239.540,513,127,771,7
239.560,513,127,771,7
239.580,514,191,771,7
239.600,513,127,771,7
239.620,513,127,771,7
239.640,513,127,771,7
239.660,513,127,771,7
239.680,513,127,771,7
239.700,513,127,771,7
239.720,513,127,771,7
239.740,513,127,771,7
239.760,513,127,771,7
239.780,512,63,771,7
239.800,512,63,771,7
239.820,512,63,771,7
239.840,513,127,771,7
239.860,512,63,771,7
239.880,512,63,771,7
239.900,512,63,771,7
239.920,512,63,771,7
239.940,512,63,771,7
239.960,512,63,771,7
239.980,512,63,771,7
240.000,512,63,771,7
240.020,512,63,771,7
240.040,512,63,771,7
240.060,512,63,771,7
240.080,512,63,771,7
240.100,512,63,771,7
240.120,512,63,771,7
240.140,512,63,771,7
240.160,512,63,771,7
240.180,512,63,771,7
240.200,512,63,771,7
240.220,512,63,771,7
240.240,512,63,771,7
240.260,512,63,771,7
240.280,512,63,771,7
240.300,512,63,771,7
240.320,512,63,771,7
240.340,512,63,771,7
240.360,512,63,771,7
240.380,512,63,771,7
240.400,512,63,771,7
240.420,512,63,771,7
240.440,513,127,771,7
240.460,512,63,771,7
240.480,512,63,771,7
240.500,512,63,771,7
240.520,513,127,771,7
240.540,512,63,771,7
240.560,512,63,771,7
240.580,513,127,771,7
240.600,513,127,771,7
240.620,513,127,771,7
240.640,512,63,771,7
240.660,513,127,771,7
240.680,513,127,771,7
240.700,513,127,771,7
240.720,513,127,771,7
240.740,512,63,771,7
240.760,513,127,771,7
240.780,512,63,771,7
240.800,512,63,771,7
240.820,512,63,771,7
240.840,512,63,771,7
240.860,512,63,771,7
240.880,513,127,771,7
240.900,512,63,771,7
240.920,512,51,772,7
240.940,513,127,771,7
240.960,512,51,772,7
240.980,513,127,771,7
241.000,512,63,771,7
241.020,512,63,771,7
241.040,512,63,771,7
241.060,512,63,771,7
241.080,512,51,772,7
241.100,512,51,772,7
241.120,513,127,771,7
241.140,513,127,771,7
241.160,512,51,772,7
241.180,512,63,771,7
241.200,512,63,771,7
241.220,512,63,771,7
241.240,512,63,771,7
241.260,512,51,772,7
241.280,512,63,771,7
241.300,512,51,772,7
241.320,512,51,772,7
241.340,512,63,771,7
241.360,513,127,771,7
241.380,512,63,771,7
241.400,512,51,772,7
241.420,513,127,771,7
241.440,512,63,771,7
241.460,512,63,771,7
241.480,513,127,771,7
241.500,513,127,771,7
241.520,512,63,771,7
241.540,512,51,772,7
241.560,512,51,772,7
241.580,512,51,772,7
241.600,513,127,771,7
241.620,512,51,772,7
241.640,513,115,772,7
241.660,512,51,772,7
241.680,512,51,772,7
241.700,512,51,772,7
241.720,512,51,772,7
241.740,513,115,772,7
241.760,512,51,772,7
241.780,512,51,772,7
241.800,512,51,772,7
241.820,512,51,772,7
241.840,512,51,772,7
241.860,513,115,772,7
241.880,512,51,772,7
241.900,512,51,772,7
241.920,512,51,772,7
241.940,513,115,772,7
241.960,512,51,772,7
241.980,512,51,772,7
242.000,512,51,772,7
242.020,512,51,772,7
242.040,512,51,772,7
242.060,512,51,772,7
242.080,512,51,772,7
242.100,512,51,772,7
242.120,512,51,772,7
242.140,513,115,772,7
242.160,513,115,772,7
242.180,513,115,772,7
242.200,512,51,772,7
242.220,512,51,772,7
242.240,512,51,772,7
242.260,512,51,772,7
242.280,512,51,772,7
242.300,513,115,772,7
242.320,512,51,772,7
242.340,513,115,772,7
242.360,512,51,772,7
242.380,513,115,772,7
242.400,512,51,772,7
242.420,512,51,772,7
242.440,513,115,772,7
242.460,513,115,772,7
242.480,513,115,772,7
242.500,513,115,772,7
242.520,512,51,772,7
242.540,513,115,772,7
242.560,513,115,772,7
242.580,512,51,772,7
242.600,513,115,772,7
242.620,513,115,772,7
242.640,513,115,772,7
242.660,512,51,772,7
242.680,513,115,772,7
242.700,512,51,772,7
242.720,512,51,772,7
242.740,513,115,772,7
242.760,513,115,772,7
242.780,513,115,772,7
242.800,513,115,772,7
242.820,513,115,772,7
242.840,512,51,772,7
242.860,512,51,772,7
242.880,513,115,772,7
242.900,513,115,772,7
242.920,513,115,772,7
242.940,512,51,772,7
242.960,505,63,775,7
242.980,499,243,772,7
243.000,496,51,772,7
243.020,497,115,772,7
243.040,498,179,772,7
243.060,498,179,772,7
243.080,499,243,772,7
243.100,499,243,772,7
243.120,499,243,772,7
243.140,499,247,773,7
243.160,501,115,772,7
243.180,502,179,772,7
243.200,503,247,773,7
243.220,504,51,772,7
243.240,507,243,772,7
243.260,508,51,772,7
243.280,508,51,772,7
243.300,507,243,772,7
243.320,504,51,772,7
243.340,498,183,773,7
243.360,493,115,772,7
243.380,499,243,772,7
243.400,502,179,772,7
243.420,502,179,772,7
243.440,502,183,773,7
243.460,500,55,773,7
243.480,499,243,772,7
243.500,498,179,772,7
243.520,503,243,772,7
243.540,506,183,773,7
243.560,495,243,772,7
243.580,503,243,772,7
243.600,503,247,773,7
243.620,502,179,772,7
243.640,502,179,772,7
243.660,497,119,773,7
243.680,495,247,773,7
243.700,500,55,773,7
243.720,505,115,772,7
243.740,505,119,773,7
243.760,504,51,772,7
243.780,504,55,773,7
243.800,504,51,772,7
243.820,505,119,773,7
243.840,504,55,773,7
243.860,504,51,772,7
243.880,504,55,773,7
243.900,505,119,773,7
243.920,504,55,773,7
243.940,504,51,772,7
243.960,504,55,773,7
243.980,504,51,772,7
244.000,504,55,773,7
244.020,504,51,772,7
244.040,504,51,772,7
244.060,504,55,773,7
244.080,504,55,773,7
244.100,505,119,773,7
244.120,504,55,773,7
244.140,504,51,772,7
244.160,504,51,772,7
244.180,504,55,773,7
244.200,504,55,773,7
244.220,504,55,773,7
244.240,504,51,772,7
244.260,505,115,772,7
244.280,505,115,772,7
244.300,504,51,772,7
244.320,504,51,772,7
244.340,505,119,773,7
244.360,504,55,773,7
244.380,504,51,772,7
244.400,504,55,773,7
244.420,504,55,773,7
244.440,504,51,772,7
244.460,504,55,773,7
244.480,504,51,772,7
244.500,504,55,773,7
244.520,505,115,772,7
244.540,504,55,773,7
244.560,504,55,773,7
244.580,504,55,773,7
244.600,504,51,772,7
244.620,504,55,773,7
244.640,504,55,773,7
244.660,505,115,772,7
244.680,505,119,773,7
244.700,505,119,773,7
244.720,505,115,772,7
244.740,505,115,772,7
244.760,505,115,772,7
244.780,505,115,772,7
244.800,504,55,773,7
244.820,504,51,772,7
244.840,504,51,772,7
244.860,503,247,773,7
244.880,503,243,772,7
244.900,503,243,772,7
244.920,503,243,772,7
244.940,504,51,772,7
244.960,504,51,772,7
244.980,504,51,772,7
245.000,504,51,772,7
245.020,504,55,773,7
245.040,505,115,772,7
245.060,505,119,773,7
245.080,504,55,773,7
245.100,505,119,773,7
245.120,505,115,772,7
245.140,504,51,772,7
245.160,504,55,773,7
245.180,504,51,772,7
245.200,504,51,772,7
245.220,504,51,772,7
245.240,504,51,772,7
245.260,505,115,772,7
245.280,504,51,772,7
245.300,504,51,772,7
245.320,504,55,773,7
245.340,504,51,772,7
245.360,504,51,772,7
245.380,504,51,772,7
245.400,505,115,772,7
245.420,504,55,773,7
245.440,504,51,772,7
245.460,504,51,772,7
245.480,504,51,772,7
245.500,504,51,772,7
245.520,505,115,772,7
245.540,504,51,772,7
245.560,504,51,772,7
245.580,504,51,772,7
245.600,504,51,772,7
245.620,504,55,773,7
245.640,504,51,772,7
245.660,504,55,773,7
245.680,504,51,772,7
245.700,505,119,773,7
245.720,505,119,773,7
245.740,505,119,773,7
245.760,504,55,773,7
245.780,504,55,773,7
245.800,504,51,772,7
245.820,504,51,772,7
245.840,504,51,772,7
245.860,504,55,773,7
245.880,504,51,772,7
245.900,504,51,772,7
245.920,504,51,772,7
245.940,504,51,772,7
245.960,505,115,772,7
245.980,504,51,772,7
246.000,504,51,772,7
246.020,504,51,772,7
246.040,504,51,772,7
246.060,504,51,772,7
246.080,504,55,773,7
246.100,505,119,773,7
246.120,504,51,772,7
246.140,504,55,773,7
246.160,504,55,773,7
246.180,504,55,773,7
246.200,504,51,772,7
246.220,504,55,773,7
246.240,504,51,772,7
246.260,504,51,772,7
246.280,504,51,772,7
246.300,504,55,773,7
246.320,504,51,772,7
246.340,505,115,772,7
246.360,504,55,773,7
246.380,505,119,773,7
246.400,504,55,773,7
246.420,505,119,773,7
246.440,504,51,772,7
246.460,504,55,773,7
246.480,504,51,772,7
246.500,504,55,773,7
246.520,504,51,772,7
246.540,505,119,773,7
246.560,505,119,773,7
246.580,505,115,772,7
246.600,504,51,772,7
246.620,504,51,772,7
246.640,505,119,773,7
246.660,504,51,772,7
246.680,504,55,773,7
246.700,504,51,772,7
246.720,505,119,773,7
246.740,504,51,772,7
246.760,504,55,773,7
246.780,504,55,773,7
246.800,504,51,772,7
246.820,504,55,773,7
246.840,504,55,773,7
246.860,504,51,772,7
246.880,504,55,773,7
246.900,504,51,772,7
246.920,504,55,773,7
246.940,505,119,773,7
246.960,504,51,772,7
246.980,504,51,772,7
247.000,504,51,772,7
247.020,504,51,772,7
247.040,504,51,772,7
247.060,504,55,773,7
247.080,504,55,773,7
247.100,504,55,773,7
247.120,504,55,773,7
247.140,504,55,773,7
247.160,505,119,773,7
247.180,504,51,772,7
247.200,505,119,773,7
247.220,504,55,773,7
247.240,505,119,773,7
247.260,504,51,772,7
247.280,504,55,773,7
247.300,504,51,772,7
247.320,505,115,772,7
247.340,504,51,772,7
247.360,504,51,772,7
247.380,504,55,773,7
247.400,505,115,772,7
247.420,504,51,772,7
247.440,504,55,773,7
247.460,504,55,773,7
247.480,505,119,773,7
247.500,504,55,773,7
247.520,504,55,773,7
247.540,504,55,773,7
247.560,504,51,772,7
247.580,504,51,772,7
247.600,504,55,773,7
247.620,504,55,773,7
247.640,504,55,773,7
247.660,505,119,773,7
247.680,504,51,772,7
247.700,504,51,772,7
247.720,504,51,772,7
247.740,504,55,773,7
247.760,504,51,772,7
247.780,504,55,773,7
247.800,504,55,773,7
247.820,504,55,773,7
247.840,504,51,772,7
247.860,504,51,772,7
247.880,504,55,773,7
247.900,504,55,773,7
247.920,504,51,772,7
247.940,504,55,773,7
247.960,504,55,773,7
247.980,505,115,772,7
248.000,505,119,773,7
248.020,504,51,772,7
248.040,504,55,773,7
248.060,504,51,772,7
248.080,504,51,772,7
248.100,504,51,772,7
248.120,505,119,773,7
248.140,504,51,772,7
248.160,504,55,773,7
248.180,504,55,773,7
248.200,504,51,772,7
248.220,505,115,772,7
248.240,504,55,773,7
248.260,504,55,773,7
248.280,505,115,772,7
248.300,504,51,772,7
248.320,505,115,772,7
248.340,505,115,772,7
248.360,504,51,772,7
248.380,504,51,772,7
248.400,504,55,773,7
248.420,504,51,772,7
248.440,504,51,772,7
248.460,504,51,772,7
248.480,505,115,772,7
248.500,504,55,773,7
248.520,505,115,772,7
248.540,505,119,773,7
248.560,505,119,773,7
248.580,504,51,772,7
248.600,504,55,773,7
248.620,504,55,773,7
248.640,504,55,773,7
248.660,504,55,773,7
248.680,504,51,772,7
248.700,504,51,772,7
248.720,504,55,773,7
248.740,504,51,772,7
248.760,504,51,772,7
248.780,504,55,773,7
248.800,504,55,773,7
248.820,504,51,772,7
248.840,504,51,772,7
248.860,504,51,772,7
248.880,504,55,773,7
248.900,504,55,773,7
248.920,504,55,773,7
248.940,505,115,772,7
248.960,504,55,773,7
248.980,504,55,773,7
249.000,504,55,773,7
249.020,505,119,773,7
249.040,504,51,772,7
249.060,504,51,772,7
249.080,504,55,773,7
249.100,504,51,772,7
249.120,505,119,773,7
249.140,504,51,772,7
249.160,504,51,772,7
249.180,504,55,773,7
249.200,504,51,772,7
249.220,504,51,772,7
249.240,504,51,772,7
249.260,504,55,773,7
249.280,504,51,772,7
249.300,504,51,772,7
249.320,504,51,772,7
249.340,504,55,773,7
249.360,504,51,772,7
249.380,504,51,772,7
249.400,504,55,773,7
249.420,504,51,772,7
249.440,505,115,772,7
249.460,504,55,773,7
249.480,504,51,772,7
249.500,504,55,773,7
249.520,504,51,772,7
249.540,504,55,773,7
249.560,504,55,773,7
249.580,505,119,773,7
249.600,504,51,772,7
249.620,504,55,773,7
249.640,505,119,773,7
249.660,504,51,772,7
249.680,504,55,773,7
249.700,504,55,773,7
249.720,504,51,772,7
249.740,504,51,772,7
249.760,504,55,773,7
249.780,504,55,773,7
249.800,505,119,773,7
249.820,504,55,773,7
249.840,504,51,772,7
249.860,504,51,772,7
249.880,504,51,772,7
249.900,504,51,772,7
249.920,504,55,773,7
249.940,504,55,773,7
249.960,504,55,773,7
249.980,504,51,772,7
250.000,504,55,773,7
250.020,504,55,773,7
250.040,504,55,773,7
250.060,504,51,772,7
250.080,504,55,773,7
250.100,504,55,773,7
250.120,504,55,773,7
250.140,504,51,772,7
250.160,504,51,772,7
250.180,504,55,773,7
250.200,504,51,772,7
250.220,504,55,773,7
250.240,504,51,772,7
250.260,504,51,772,7
250.280,504,55,773,7
250.300,504,51,772,7
250.320,504,55,773,7
250.340,504,55,773,7
250.360,504,51,772,7
250.380,504,55,773,7
250.400,504,51,772,7
250.420,504,55,773,7
250.440,504,51,772,7
250.460,505,115,772,7
250.480,504,51,772,7
250.500,504,51,772,7
250.520,504,51,772,7
250.540,504,51,772,7
250.560,505,115,772,7
250.580,505,119,773,7
250.600,505,115,772,7
250.620,504,51,772,7
250.640,504,51,772,7
250.660,504,51,772,7
250.680,504,51,772,7
250.700,504,55,773,7
250.720,504,51,772,7
250.740,504,51,772,7
250.760,505,119,773,7
250.780,505,115,772,7
250.800,504,55,773,7
250.820,504,55,773,7
250.840,504,51,772,7
250.860,504,55,773,7
250.880,504,51,772,7
250.900,504,51,772,7
250.920,504,55,773,7
250.940,504,51,772,7
250.960,504,55,773,7
250.980,504,55,773,7
251.000,505,119,773,7
251.020,504,51,772,7
251.040,504,51,772,7
251.060,504,55,773,7
251.080,504,55,773,7
251.100,504,55,773,7
251.120,504,55,773,7
251.140,504,51,772,7
251.160,504,55,773,7
251.180,504,51,772,7
251.200,505,119,773,7
251.220,504,51,772,7
251.240,504,51,772,7
251.260,504,51,772,7
251.280,504,51,772,7
251.300,505,115,772,7
251.320,504,51,772,7
251.340,504,55,773,7
251.360,504,51,772,7
251.380,504,55,773,7
251.400,504,51,772,7
251.420,504,55,773,7
251.440,504,55,773,7
251.460,505,115,772,7
251.480,504,55,773,7
251.500,505,119,773,7
251.520,504,55,773,7
251.540,504,55,773,7
251.560,504,51,772,7
251.580,504,55,773,7
251.600,505,119,773,7
251.620,504,55,773,7
251.640,504,55,773,7
251.660,504,55,773,7
251.680,504,55,773,7
251.700,504,51,772,7
251.720,504,55,773,7
251.740,505,119,773,7
251.760,504,51,772,7
251.780,504,55,773,7
251.800,504,51,772,7
251.820,504,55,773,7
251.840,504,55,773,7
251.860,504,55,773,7
251.880,505,119,773,7
251.900,504,51,772,7
251.920,504,55,773,7
251.940,505,115,772,7
251.960,504,51,772,7
251.980,504,55,773,7
252.000,504,55,773,7
252.020,504,51,772,7
252.040,504,51,772,7
252.060,504,55,773,7
252.080,505,115,772,7
252.100,504,51,772,7
252.120,504,55,773,7
252.140,505,119,773,7
252.160,505,119,773,7
252.180,504,55,773,7
252.200,504,51,772,7
252.220,504,55,773,7
252.240,504,55,773,7
252.260,504,51,772,7
252.280,504,51,772,7
252.300,504,51,772,7
252.320,504,55,773,7
252.340,504,55,773,7
252.360,504,51,772,7
252.380,504,55,773,7
252.400,504,51,772,7
252.420,504,51,772,7
252.440,504,55,773,7
252.460,504,51,772,7
252.480,504,51,772,7
252.500,504,51,772,7
252.520,504,51,772,7
252.540,505,119,773,7
252.560,504,51,772,7
252.580,504,51,772,7
252.600,504,51,772,7
252.620,504,51,772,7
252.640,504,51,772,7
252.660,504,55,773,7
252.680,505,119,773,7
252.700,504,51,772,7
252.720,504,55,773,7
252.740,505,115,772,7
252.760,504,51,772,7
252.780,504,55,773,7
252.800,504,51,772,7
252.820,504,51,772,7
252.840,504,51,772,7
252.860,504,55,773,7
252.880,504,51,772,7
252.900,505,115,772,7
252.920,504,55,773,7
252.940,504,51,772,7
252.960,504,55,773,7
252.980,504,55,773,7
253.000,504,51,772,7
253.020,504,55,773,7
253.040,504,55,773,7
253.060,504,55,773,7
253.080,504,55,773,7
253.100,505,119,773,7
253.120,504,51,772,7
253.140,505,115,772,7
253.160,504,51,772,7
253.180,504,51,772,7
253.200,504,51,772,7
253.220,504,55,773,7
253.240,504,51,772,7
253.260,505,115,772,7
253.280,504,55,773,7
253.300,504,55,773,7
253.320,504,51,772,7
253.340,504,51,772,7
253.360,504,51,772,7
253.380,504,55,773,7
253.400,504,55,773,7
253.420,504,51,772,7
253.440,504,55,773,7
253.460,505,115,772,7
253.480,504,55,773,7
253.500,505,119,773,7
253.520,504,51,772,7
253.540,504,51,772,7
253.560,504,55,773,7
253.580,504,51,772,7
253.600,504,55,773,7
253.620,504,51,772,7
253.640,504,55,773,7
253.660,504,55,773,7
253.680,504,51,772,7
253.700,504,51,772,7
253.720,504,51,772,7
253.740,505,119,773,7
253.760,504,51,772,7
253.780,504,55,773,7
253.800,504,55,773,7
253.820,504,51,772,7
253.840,504,55,773,7
253.860,504,55,773,7
253.880,504,51,772,7
253.900,504,55,773,7
253.920,504,55,773,7
253.940,504,51,772,7
253.960,504,55,773,7
253.980,504,55,773,7
254.000,504,51,772,7
254.020,504,55,773,7
254.040,505,115,772,7
254.060,504,51,772,7
254.080,504,51,772,7
254.100,504,51,772,7
254.120,504,51,772,7
254.140,504,51,772,7
254.160,504,51,772,7
254.180,504,51,772,7
254.200,504,55,773,7
254.220,504,55,773,7
254.240,505,115,772,7
254.260,504,55,773,7
254.280,504,51,772,7
254.300,504,51,772,7
254.320,504,51,772,7
254.340,504,51,772,7
254.360,505,115,772,7
254.380,504,55,773,7
254.400,504,51,772,7
254.420,504,55,773,7
254.440,504,55,773,7
254.460,504,51,772,7
254.480,504,51,772,7
254.500,504,55,773,7
254.520,504,51,772,7
254.540,504,55,773,7
254.560,504,51,772,7
254.580,504,51,772,7
254.600,504,51,772,7
254.620,504,55,773,7
254.640,505,119,773,7
254.660,504,51,772,7
254.680,505,115,772,7
254.700,504,55,773,7
254.720,504,51,772,7
254.740,504,51,772,7
254.760,505,115,772,7
254.780,504,55,773,7
254.800,505,115,772,7
254.820,504,55,773,7
254.840,504,55,773,7
254.860,505,115,772,7
254.880,504,55,773,7
254.900,504,51,772,7
254.920,504,55,773,7
254.940,504,51,772,7
254.960,505,119,773,7
254.980,505,119,773,7
255.000,504,55,773,7
255.020,504,51,772,7
255.040,505,119,773,7
255.060,504,51,772,7
255.080,504,55,773,7
255.100,504,55,773,7
255.120,504,51,772,7
255.140,505,115,772,7
255.160,504,51,772,7
255.180,504,51,772,7
255.200,505,115,772,7
255.220,505,119,773,7
255.240,504,55,773,7
255.260,505,115,772,7
255.280,504,51,772,7
255.300,504,51,772,7
255.320,504,51,772,7
255.340,505,115,772,7
255.360,504,55,773,7
255.380,505,119,773,7
255.400,504,51,772,7
255.420,504,55,773,7
255.440,504,55,773,7
255.460,504,55,773,7
255.480,504,51,772,7
255.500,504,51,772,7
255.520,504,51,772,7
255.540,505,119,773,7
255.560,504,51,772,7
255.580,504,55,773,7
255.600,505,119,773,7
255.620,504,51,772,7
255.640,504,51,772,7
255.660,504,51,772,7
255.680,504,55,773,7
255.700,504,51,772,7
255.720,504,55,773,7
255.740,504,55,773,7
255.760,504,51,772,7
255.780,504,55,773,7
255.800,505,119,773,7
255.820,505,115,772,7
255.840,504,55,773,7
255.860,504,55,773,7
255.880,504,51,772,7
255.900,505,115,772,7
255.920,504,51,772,7
255.940,504,51,772,7
255.960,505,115,772,7
255.980,505,115,772,7
256.000,504,51,772,7
256.020,504,55,773,7
256.040,504,51,772,7
256.060,504,55,773,7
256.080,505,119,773,7
256.100,504,51,772,7
256.120,504,55,773,7
256.140,504,55,773,7
256.160,504,51,772,7
256.180,504,55,773,7
256.200,505,119,773,7
256.220,504,51,772,7
256.240,504,55,773,7
256.260,504,51,772,7
256.280,504,51,772,7
256.300,504,51,772,7
256.320,504,55,773,7
256.340,505,115,772,7
256.360,504,51,772,7
256.380,504,51,772,7
256.400,504,55,773,7
256.420,504,51,772,7
256.440,505,119,773,7
256.460,505,115,772,7
256.480,505,119,773,7
256.500,504,55,773,7
256.520,504,51,772,7
256.540,504,55,773,7
256.560,504,55,773,7
256.580,504,51,772,7
256.600,504,51,772,7
256.620,504,51,772,7
256.640,504,51,772,7
256.660,504,55,773,7
256.680,504,51,772,7
256.700,504,55,773,7
256.720,504,55,773,7
256.740,505,115,772,7
256.760,504,55,773,7
256.780,504,55,773,7
256.800,504,51,772,7
256.820,504,51,772,7
256.840,504,55,773,7
256.860,504,51,772,7
256.880,504,51,772,7
256.900,505,115,772,7
256.920,504,55,773,7
256.940,504,51,772,7
256.960,504,51,772,7
256.980,504,51,772,7
257.000,504,51,772,7
257.020,504,51,772,7
257.040,504,51,772,7
257.060,504,55,773,7
257.080,504,51,772,7
257.100,504,55,773,7
257.120,505,115,772,7
257.140,504,55,773,7
257.160,505,119,773,7
257.180,504,51,772,7
257.200,505,115,772,7
257.220,504,51,772,7
257.240,504,51,772,7
257.260,504,51,772,7
257.280,505,115,772,7
257.300,504,51,772,7
257.320,504,51,772,7
257.340,504,51,772,7
257.360,504,51,772,7
257.380,504,51,772,7
257.400,504,51,772,7
257.420,504,55,773,7
257.440,504,51,772,7
257.460,504,51,772,7
257.480,504,51,772,7
257.500,504,55,773,7
257.520,505,115,772,7
257.540,504,51,772,7
257.560,505,115,772,7
257.580,504,51,772,7
257.600,504,55,773,7
257.620,505,115,772,7
257.640,504,51,772,7
257.660,504,51,772,7
257.680,504,51,772,7
257.700,505,115,772,7
257.720,504,55,773,7
257.740,505,119,773,7
257.760,504,51,772,7
257.780,504,55,773,7
257.800,504,55,773,7
257.820,504,51,772,7
257.840,504,55,773,7
257.860,504,51,772,7
257.880,505,115,772,7
257.900,504,51,772,7
257.920,504,51,772,7
257.940,504,51,772,7
257.960,504,55,773,7
257.980,504,51,772,7
258.000,504,51,772,7
258.020,504,51,772,7
258.040,504,51,772,7
258.060,504,51,772,7
258.080,504,51,772,7
258.100,504,55,773,7
258.120,505,115,772,7
258.140,504,51,772,7
258.160,504,51,772,7
258.180,504,51,772,7
258.200,505,115,772,7
258.220,504,51,772,7
258.240,504,51,772,7
258.260,504,51,772,7
258.280,504,51,772,7
258.300,504,51,772,7
258.320,504,51,772,7
258.340,504,51,772,7
258.360,505,115,772,7
258.380,504,55,773,7
258.400,504,55,773,7
258.420,504,51,772,7
258.440,505,115,772,7
258.460,504,51,772,7
258.480,505,119,773,7
258.500,505,119,773,7
258.520,504,51,772,7
258.540,504,51,772,7
258.560,504,51,772,7
258.580,504,51,772,7
258.600,504,51,772,7
258.620,504,55,773,7
258.640,504,51,772,7
258.660,504,51,772,7
258.680,504,51,772,7
258.700,504,51,772,7
258.720,504,55,773,7
258.740,505,119,773,7
258.760,504,51,772,7
258.780,505,115,772,7
258.800,504,51,772,7
258.820,504,55,773,7
258.840,504,51,772,7
258.860,504,51,772,7
258.880,504,51,772,7
258.900,505,115,772,7
258.920,504,51,772,7
258.940,504,51,772,7
258.960,504,55,773,7
258.980,504,51,772,7
259.000,504,51,772,7
259.020,504,51,772,7
259.040,504,51,772,7
259.060,504,55,773,7
259.080,504,55,773,7
259.100,504,55,773,7
259.120,504,55,773,7
259.140,504,51,772,7
259.160,504,55,773,7
259.180,504,51,772,7
259.200,504,51,772,7
259.220,504,51,772,7
259.240,504,51,772,7
259.260,504,51,772,7
259.280,504,51,772,7
259.300,504,51,772,7
259.320,504,51,772,7
259.340,504,51,772,7
259.360,504,51,772,7
259.380,504,55,773,7
259.400,504,51,772,7
259.420,504,51,772,7
259.440,504,51,772,7
259.460,504,55,773,7
259.480,505,119,773,7
259.500,505,115,772,7
259.520,504,55,773,7
259.540,504,51,772,7
259.560,504,51,772,7
259.580,504,51,772,7
259.600,504,51,772,7
259.620,504,51,772,7
259.640,504,51,772,7
259.660,504,51,772,7
259.680,504,51,772,7
259.700,505,119,773,7
259.720,504,51,772,7
259.740,504,51,772,7
259.760,504,51,772,7
259.780,504,51,772,7
259.800,504,51,772,7
259.820,505,115,772,7
259.840,504,51,772,7
259.860,504,51,772,7
259.880,504,51,772,7
259.900,504,51,772,7
259.920,504,51,772,7
259.940,504,51,772,7
259.960,504,51,772,7
259.980,504,51,772,7
260.000,504,51,772,7
260.020,504,55,773,7
260.040,504,51,772,7
260.060,504,55,773,7
260.080,504,51,772,7
260.100,504,55,773,7
260.120,504,51,772,7
260.140,505,119,773,7
260.160,505,115,772,7
260.180,504,51,772,7
260.200,504,51,772,7
260.220,504,51,772,7
260.240,504,51,772,7
260.260,504,51,772,7
260.280,504,51,772,7
260.300,504,51,772,7
260.320,504,55,773,7
260.340,504,55,773,7
260.360,504,55,773,7
260.380,504,51,772,7
260.400,504,55,773,7
260.420,505,115,772,7
260.440,504,51,772,7
260.460,505,115,772,7
260.480,504,55,773,7
260.500,504,55,773,7
260.520,504,51,772,7
260.540,504,51,772,7
260.560,504,51,772,7
260.580,504,55,773,7
260.600,504,51,772,7
260.620,505,115,772,7
260.640,505,119,773,7
260.660,504,51,772,7
260.680,504,55,773,7
260.700,504,51,772,7
260.720,504,51,772,7
260.740,504,51,772,7
260.760,504,51,772,7
260.780,504,55,773,7
260.800,504,51,772,7
260.820,504,51,772,7
260.840,504,51,772,7
260.860,504,55,773,7
260.880,504,55,773,7
